|Experiment Type| |Experiment Number| Threads |Table Type| Work |Load Type| Contains Packets
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 1404866
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 1292705
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_READS 0.5 1918557
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 1574487
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 2284787
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 1688690
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_READS 0.5 1773212
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 1853186
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 1475299
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 1158070
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_READS 0.5 936463
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 1336348
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 998274
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 695979
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_READS 0.5 2314936
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 2384750
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 1121351
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 425021
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_READS 0.5 426308
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 473319
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 463515
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 191208
Serial 1 |NO TABLE| 32 4000 MOSTLY_READS 0.75 1351314
Serial 1 |NO TABLE| 32 4000 MOSTLY_WRITES 0.75 1329542
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_READS 0.75 1488969
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_WRITES 0.75 1394041
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_READS 0.75 1427335
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.75 1300077
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_READS 0.75 1909462
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_WRITES 0.75 1743261
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_READS 0.75 2526656
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.75 2149120
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_READS 0.75 2037544
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_WRITES 0.75 1964343
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_READS 0.75 1391103
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.75 1294774
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_READS 0.75 1585198
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.75 1967522
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.75 1053779
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.75 616503
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_READS 0.75 1379911
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.75 1168305
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.75 759147
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.75 342980
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_READS 0.75 925163
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.75 413613
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.75 388765
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.75 117516
Serial 1 |NO TABLE| 32 4000 MOSTLY_READS 0.9 1392973
Serial 1 |NO TABLE| 32 4000 MOSTLY_WRITES 0.9 1317923
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_READS 0.9 1479111
